,Village/Locality name,Officename ( BO/SO/HO),latitude,longitude,BB_lat_1,BB_lat_2,BB_lon_1,BB_lon_2,Pincode,Sub-distname,Districtname,StateName
1467,Thippagundanahalli,Teppadabeguru B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1468,Tirumalapura,Teppadabeguru B.O,13.1367592,77.3233429,13.1167592,13.1567592,77.3033429,77.3433429,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1469,Tonachinakuppe,Teppadabeguru B.O,13.1405021,77.34683940000002,13.1205021,13.1605021,77.32683940000003,77.3668394,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1470,Varadanaikanahalli,Jakkanahalli B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1471,Venkatapura,Mallarabanavadi B.O,13.1141369,77.7819989,13.0941369,13.1341369,77.76199890000002,77.8019989,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1472,Bettahalli,Mandigere B.O,13.1819797,77.8215974,13.1619797,13.2019797,77.8015974,77.8415974,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1473,Chowdasandra,Honnasandra B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1474,Honnarayanahalli,Madalakote B.O,13.1148611,77.2979593,13.0948611,13.1348611,77.2779593,77.3179593,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1475,Jakkanahalli,Jakkanahalli B.O,13.179837699999998,77.34478109999998,13.159837699999995,13.199837699999998,77.3247811,77.3647811,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1476,Kachanahalli,Budihal B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1477,Kadukarenahalli,Mahadevapura B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1478,Mahadevapura,Mahadevapura B.O,13.0671165,77.3201264,13.0471165,13.0871165,77.30012640000002,77.3401264,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1479,Viraraghuvanapalya,Nelamangala S.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1480,Yeramanchanahalli,Teppadabeguru B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1481,Arjunabettahalli,Gollahalli B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1482,Chikkanahalli,Mandigere B.O,13.314318,77.7871125,13.294318,13.334318,77.7671125,77.8071125,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1483,Chikmaranahalli,Mahadevapura B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1484,Gollahalli,Gollahalli B.O,13.2591462,77.5057245,13.2391462,13.2791462,77.4857245,77.5257245,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1485,Honnasandra,Honnasandra B.O,13.0406063,77.3373727,13.0206063,13.060606300000002,77.3173727,77.35737270000001,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1486,Jakkenahalli,Jakkanahalli B.O,13.4414173,77.2030742,13.421417300000002,13.4614173,77.18307420000002,77.22307420000001,562123,Dod Ballapur,BANGALORE RURAL,KARNATAKA
1487,Kanugondanahalli,Teppadabeguru B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1488,Krishnarajapalya,Jakkanahalli B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1489,Madalakote,Madalakote B.O,13.1149481,77.3107842,13.0949481,13.1349481,77.2907842,77.33078420000002,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1490,Minnapura,Jakkanahalli B.O,13.1732327,77.3339546,13.153232699999998,13.1932327,77.3139546,77.3539546,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1491,Narasimanapalya,Yentiganahalli B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1492,Pillahalli,Arasinakunte B.O,13.1025289,77.42879959999998,13.0825289,13.1225289,77.4087996,77.44879959999999,562123,Bangalore North,BANGALORE,KARNATAKA
1493,Srinivasapura,Yentiganahalli B.O,12.9900798,77.6549474,12.9900298,12.990129800000002,77.65489740000002,77.6549974,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1494,Totagere,Gollahalli B.O,,,,,,,562123,Bangalore North,BANGALORE,KARNATAKA
1495,Tyagadahalli,Mandigere B.O,13.1737158,77.39425229999998,13.1537158,13.1937158,77.3742523,77.41425229999999,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1496,Bhattarahalli,Yentiganahalli B.O,13.0258004,77.714279,13.0257504,13.0258504,77.714229,77.714329,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1497,Bommanahalli,Budihal B.O,13.2356503,77.7594545,13.2156503,13.2556503,77.73945450000002,77.7794545,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1498,Byadarahalli,Nelamangala S.O,13.2908479,77.6083775,13.2708479,13.3108479,77.5883775,77.6283775,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1499,Geddalahalli,Madalakote B.O,13.1798508,77.2552288,13.1598508,13.1998508,77.23522879999999,77.2752288,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1500,Kodappanahalli,Mallarabanavadi B.O,13.0645114,77.3819314,13.0445114,13.0845114,77.3619314,77.4019314,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1501,Koratagere,Yentiganahalli B.O,13.47477155,77.28304319998509,13.3208777,13.6233467,77.024114,77.3990848,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1502,Narayanappana Palya,Mylanahalli B.O,,,,,,,562123,Bangalore North,BANGALORE,KARNATAKA
1503,Narayanaraopalya,Mylanahalli B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1504,Virananjipura,Budihal B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1505,Agasarahalli,Teppadabeguru B.O,13.1530797,77.94103,13.1330797,13.1730797,77.92103,77.96103000000002,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1506,Balaguruvanapalya,Mahadevapura B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1507,Bhoosandra,Mahadevapura B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1508,Bolamaranahalli,Mandigere B.O,13.1607081,77.39733340000002,13.1407081,13.1807081,77.3773334,77.4173334,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1509,Byadarahalli,Teppadabeguru B.O,13.2908479,77.6083775,13.2708479,13.3108479,77.5883775,77.6283775,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1510,Deganahalli,Budihal B.O,13.1388398,77.36850229999997,13.118839800000002,13.1588398,77.34850229999998,77.3885023,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1511,Ghandragulupura,Nelamangala S.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1512,Gorinabele,Teppadabeguru B.O,13.0422939,77.3645637,13.0222939,13.0622939,77.3445637,77.3845637,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1513,Koolipura,Nelamangala S.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1514,Krishnarajapura,Teppadabeguru B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1515,Malonagathihalli,Teppadabeguru B.O,13.158103,77.33393740000002,13.138103,13.178103,77.3139374,77.3539374,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1516,T.Begur,Teppadabeguru B.O,13.146165,77.33464509999997,13.126165,13.166165,77.31464509999998,77.35464509999998,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1517,Vajarahalli,Nelamangala S.O,12.8238977,77.39113359999997,12.8038977,12.8438977,77.3711336,77.41113359999999,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1518,Yentiganahalli,Yentiganahalli B.O,,,,,,,562123,Nelamangala,BANGALORE RURAL,KARNATAKA
1519,B.Hosahalli,Handenahalli B.O,13.350099300000002,77.7429078,13.330099300000002,13.3700993,77.7229078,77.7629078,562125,Anekal,BANGALORE,KARNATAKA
1520,Chambenahalli,Dommasandra B.O,12.880673300000002,77.7622994,12.8606733,12.9006733,77.74229940000002,77.7822994,562125,Anekal,BANGALORE,KARNATAKA
1521,Doddathimmasandra,Sarjapura S.O,12.8805661,77.8045516,12.8605661,12.9005661,77.7845516,77.82455159999998,562125,Anekal,BANGALORE,KARNATAKA
1522,Gonighattapura,Neriga B.O,12.9132925,77.78866550000002,12.8932925,12.9332925,77.7686655,77.8086655,562125,Anekal,BANGALORE,KARNATAKA
1523,Thindlu,Sarjapura S.O,12.9900077,77.8653418,12.970007699999998,13.0100077,77.8453418,77.88534179999998,562125,Anekal,BANGALORE,KARNATAKA
1524,Banahalli,Kugur B.O,13.2141259,77.9119475,13.1941259,13.2341259,77.8919475,77.93194749999998,562125,Anekal,BANGALORE,KARNATAKA
1525,Chikkadasarahalli,Kugur B.O,13.3470533,77.8831686,13.3270533,13.3670533,77.8631686,77.9031686,562125,Anekal,BANGALORE,KARNATAKA
1526,Gonighattapura,Kugur B.O,12.9132925,77.78866550000002,12.8932925,12.9332925,77.7686655,77.8086655,562125,Anekal,BANGALORE,KARNATAKA
1527,Kadagrahara,Dommasandra B.O,12.8629979,77.763056,12.8429979,12.8829979,77.74305600000002,77.783056,562125,Anekal,BANGALORE,KARNATAKA
1528,Panditana Agrahara,Kugur B.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1529,Bikkanahalli,Handenahalli B.O,12.8376113,77.7599771,12.8176113,12.857611300000002,77.73997709999998,77.7799771,562125,Anekal,BANGALORE,KARNATAKA
1530,Dommasandra,Dommasandra B.O,12.877709800000002,77.75347690000002,12.857709800000002,12.8977098,77.73347690000001,77.7734769,562125,Anekal,BANGALORE,KARNATAKA
1531,Kommasandra,Dommasandra B.O,12.8608656,77.7408671,12.8408656,12.8808656,77.72086709999998,77.7608671,562125,Anekal,BANGALORE,KARNATAKA
1532,Kuthaganahalli,Kugur B.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1533,Kuthaganahalli,Neriga B.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1534,Sarjapura,Sarjapura S.O,12.8600866,77.7861352,12.8200866,12.9000866,77.74613520000003,77.82613520000002,562125,Anekal,BANGALORE,KARNATAKA
1535,Yamare,Dommasandra B.O,12.8731016,77.7659742,12.8531016,12.8931016,77.7459742,77.78597420000001,562125,Anekal,BANGALORE,KARNATAKA
1536,Buragunte,Sarjapura S.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1537,Gudighattanahalli,Sarjapura S.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1538,Handenahalli,Handenahalli B.O,12.8259815,77.76734549999998,12.8059815,12.8459815,77.7473455,77.7873455,562125,Anekal,BANGALORE,KARNATAKA
1539,Ittangur,Sarjapura S.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1540,Kathriguppe,Kugur B.O,12.9311931,77.5547931,12.9253603,12.9352453,77.54993890000001,77.56072890000002,562125,Anekal,BANGALORE,KARNATAKA
1541,Kathriguppe,Neriga B.O,12.9311931,77.5547931,12.9253603,12.9352453,77.54993890000001,77.56072890000002,562125,Anekal,BANGALORE,KARNATAKA
1542,Neriga,Neriga B.O,12.9117656,77.77652509999999,12.8917656,12.9317656,77.75652509999998,77.7965251,562125,Anekal,BANGALORE,KARNATAKA
1543,Chikkadasarahalli,Neriga B.O,13.3470533,77.8831686,13.3270533,13.3670533,77.8631686,77.9031686,562125,Anekal,BANGALORE,KARNATAKA
1544,Kamanahalli,Kugur B.O,12.9075906,77.79717790000002,12.8875906,12.9275906,77.77717790000001,77.8171779,562125,Anekal,BANGALORE,KARNATAKA
1545,Kugur,Kugur B.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1546,Sompura,Sarjapura S.O,12.8778283,77.4972385,12.8578283,12.8978283,77.4772385,77.5172385,562125,Anekal,BANGALORE,KARNATAKA
1547,Thigala Chowdadenahalli,Dommasandra B.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1548,Billapura,Sarjapura S.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1549,Mahal Chowdadenahalli,Sarjapura S.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1550,Neriga,Kugur B.O,12.9117656,77.77652509999999,12.8917656,12.9317656,77.75652509999998,77.7965251,562125,Anekal,BANGALORE,KARNATAKA
1551,Sollepura,Handenahalli B.O,12.8309661,77.7559609,12.8109661,12.8509661,77.73596090000002,77.7759609,562125,Anekal,BANGALORE,KARNATAKA
1552,Kamanahalli,Neriga B.O,12.9075906,77.79717790000002,12.8875906,12.9275906,77.77717790000001,77.8171779,562125,Anekal,BANGALORE,KARNATAKA
1553,Kotiganahalli,Handenahalli B.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1554,Mattanahalli,Sarjapura S.O,12.8718443,77.8298072,12.851844300000002,12.8918443,77.80980720000002,77.8498072,562125,Anekal,BANGALORE,KARNATAKA
1555,Mugalur,Kugur B.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1556,Seeganaikanahalli,Kugur B.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1557,Sulikunte,Dommasandra B.O,13.4964256,77.7374318,13.4764256,13.5164256,77.7174318,77.75743179999998,562125,Bangalore South,BANGALORE,KARNATAKA
1558,Volagerekallahalli,Sarjapura S.O,,,,,,,562125,Anekal,BANGALORE,KARNATAKA
1559,Goravihalli,Attihalli B.O,,,,,,,562126,Hosakote,BANGALORE RURAL,KARNATAKA
1560,Avalakuppe,Motagondanahalli B.O,,,,,,,562127,Nelamangala,BANGALORE RURAL,KARNATAKA
1561,Vadahalli,Manchanabele B.O,,,,,,,562128,Bangalore South,BANGALORE,KARNATAKA
1562,Balenahalli,Bendiganahalli B.O,12.8959089,77.19275479999997,12.8759089,12.915908900000002,77.17275479999998,77.2127548,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1563,Bandaramanahalli,Budigere B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1564,Doddaralagere,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1565,Dyavasandra,Bendiganahalli B.O,13.201259099999998,77.8407921,13.181259099999998,13.2212591,77.82079209999998,77.8607921,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1566,Kasba Plantation,Sulebele S.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1567,Maradiane,Ibasapura B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1568,Thammarasanahalli,Bendiganahalli B.O,13.1260639,77.4969136,13.1060639,13.1460639,77.47691359999997,77.5169136,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1569,Thimmappanahalli,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1570,Varadenahalli,Ibasapura B.O,12.9610386,77.31280679999998,12.9410386,12.9810386,77.2928068,77.3328068,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1571,Agalakote,Bettakote B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1572,Bathiganahalli,Sulebele S.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1573,Chikkakurubarahalli,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1574,Giddappanahalli,Sulebele S.O,13.1757789,77.8140868,13.1557789,13.1957789,77.7940868,77.83408680000002,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1575,Ibasapura,Ibasapura B.O,13.2431585,77.82154840000003,13.223158499999998,13.2631585,77.8015484,77.84154840000002,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1576,Jonnahalli,Reddihalli B.O,13.182372699999998,77.7566587,13.1623727,13.202372699999998,77.7366587,77.7766587,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1577,Kachipura,Sulebele S.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1578,Kachipuradakambada Beedu,Sulebele S.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1579,Papanahalli,Ibasapura B.O,13.21325,77.8020825,13.19325,13.23325,77.7820825,77.8220825,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1580,Gollahalli,Budigere B.O,13.2591462,77.5057245,13.2391462,13.2791462,77.4857245,77.5257245,562129,Bangalore North,BANGALORE,KARNATAKA
1581,Gopasandra,Ibasapura B.O,13.2337188,77.826673,13.2137188,13.2537188,77.806673,77.846673,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1582,Handrahalli,Budigere B.O,13.120944,77.7505854,13.100944,13.140944,77.73058540000002,77.7705854,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1583,Kadaranapura,Sulebele S.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1584,Mallepura,Reddihalli B.O,13.2047617,77.7783223,13.1847617,13.2247617,77.7583223,77.7983223,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1585,Nallaganahalli,Sulebele S.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1586,Nallappanahalli,Reddihalli B.O,13.2073279,77.7793314,13.1873279,13.2273279,77.75933140000002,77.7993314,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1587,Shantanapura,Sulebele S.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1588,Akkalenahalli Mallena - Halli,Sulebele S.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1589,Ankonahalli,Sulebele S.O,13.2046769,77.7990662,13.1846769,13.2246769,77.7790662,77.8190662,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1590,Balepura,Reddihalli B.O,13.1988242,77.77812349999998,13.1788242,13.2188242,77.7581235,77.7981235,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1591,Bidalapura Amanikere,Reddihalli B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1592,Channahalli,Bettakote B.O,13.2126844,77.74938449999998,13.1926844,13.232684400000002,77.7293845,77.7693845,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1593,Devanayakanahalli,Reddihalli B.O,13.1754621,77.7718557,13.155462099999998,13.1954621,77.75185570000002,77.7918557,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1594,Doddaharadi Plantation,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1595,Imanahalli,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1596,Kondenahalli,Budigere B.O,13.372524599999998,77.7979005,13.3525246,13.392524599999998,77.7779005,77.81790050000002,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1597,Manchappanahosahalli,Budigere B.O,,,,,,,562129,Bangalore North,BANGALORE,KARNATAKA
1598,Nallur,Reddihalli B.O,13.199280599999998,77.7676551525238,13.196547,13.2017736,77.7653957,77.7700565,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1599,Theneyur,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1600,Arasanahalli,Sulebele S.O,13.2018656,77.7997984,13.181865599999998,13.2218656,77.7797984,77.81979840000002,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1601,Baladimmanahalli,Bettakote B.O,13.1890813,77.7444271,13.1690813,13.2090813,77.7244271,77.76442709999998,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1602,Bettakote,Bettakote B.O,13.1992334,77.74092950000002,13.1792334,13.2192334,77.72092950000003,77.7609295,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1603,Bettakote Amanikere,Bettakote B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1604,Bidalapura,Reddihalli B.O,13.187139300000002,77.7756191,13.1671393,13.2071393,77.7556191,77.7956191,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1605,Budigere Amanikere,Budigere B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1606,Challamakunte,Budigere B.O,,,,,,,562129,Bangalore North,BANGALORE,KARNATAKA
1607,Reddihalli,Reddihalli B.O,13.1896244,77.7540187,13.1696244,13.2096244,77.73401870000002,77.7740187,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1608,Siddanahalli,Sulebele S.O,12.8942382,77.91361359999998,12.8742382,12.9142382,77.8936136,77.9336136,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1609,Anupahalli,Bendiganahalli B.O,13.215171799999998,77.857057,13.1951718,13.2351718,77.837057,77.877057,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1610,Arebinnamangala,Budigere B.O,13.1548531,77.71728420000002,13.1348531,13.174853099999998,77.69728420000001,77.7372842,562129,Bangalore North,BANGALORE,KARNATAKA
1611,Chikkaralagere,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1612,Chinnathimmanagolla Halli,Budigere B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1613,Kaggalahalli,Budigere B.O,12.8307741,77.3244043,12.8107741,12.8507741,77.3044043,77.3444043,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1614,Nallur Amari,Reddihalli B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1615,Somathanahalli,Reddihalli B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1616,Aralagere Amanikere,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1617,Arasinakunte,Reddihalli B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1618,Budigere,Budigere B.O,13.1351402,77.74956999999998,13.1151402,13.1551402,77.72957,77.76957,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1619,Chikka Amanikere,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1620,Hosahardi,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1621,Konaginabele,Ibasapura B.O,13.2237342,77.8139271,13.2037342,13.2437342,77.79392709999998,77.8339271,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1622,Mallenahalli,Reddihalli B.O,13.2503059,77.8865009,13.2303059,13.2703059,77.8665009,77.90650090000003,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1623,Ramapura,Sulebele S.O,13.052449,77.69128409999998,13.032449,13.072449,77.6712841,77.71128409999999,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1624,Sashimakanahalli,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1625,Sulibele,Sulebele S.O,13.184313500000002,77.8000225,13.1643135,13.2043135,77.7800225,77.8200225,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1626,Thammarayasandra Agrahara,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1627,Attibele,Sulebele S.O,12.7782588,77.7712834,12.7582588,12.7982588,77.7512834,77.7912834,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1628,Bendiganahalli,Bendiganahalli B.O,13.217348199999998,77.8337043,13.1973482,13.2373482,77.8137043,77.85370429999998,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1629,Bettahalli,Sulebele S.O,13.1819797,77.8215974,13.1619797,13.2019797,77.8015974,77.8415974,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1630,Bhatramarenahalli,Budigere B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1631,Cheemasandra,Bendiganahalli B.O,13.0585212,77.73448044970971,13.057114599999998,13.0597313,77.7327837,77.7359993,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1632,Doddakurubarahalli,Ibasapura B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1633,Esthur Hosahalli,Bendiganahalli B.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1634,Gangavara Chowdappana Halli,Budigere B.O,,,,,,,562129,Devanahalli,BANGALORE RURAL,KARNATAKA
1635,Kodipura,Sulebele S.O,,,,,,,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1636,Singahalli,Budigere B.O,13.1617626,77.7238781,13.141762599999998,13.1817626,77.7038781,77.74387809999998,562129,Bangalore North,BANGALORE,KARNATAKA
1637,Venkateshapura,Sulebele S.O,13.0158279,77.6176968,13.015777900000002,13.0158779,77.6176468,77.6177468,562129,Hosakote,BANGALORE RURAL,KARNATAKA
1638,Byandahalli,Kadabagere B.O,,,,,,,562130,Bangalore North,BANGALORE,KARNATAKA
1639,Devamachohalli,Tavarekere S.O (Bangalore),12.9670037,77.3794754,12.9470037,12.9870037,77.35947540000002,77.39947540000001,562130,Bangalore South,BANGALORE,KARNATAKA
1640,Kethohalli,Chunchanakuppe B.O,12.9073134,77.4034803,12.9072634,12.9073634,77.4034303,77.4035303,562130,Bangalore South,BANGALORE,KARNATAKA
1641,Puradapalya,Tavarekere S.O (Bangalore),,,,,,,562130,Bangalore South,BANGALORE,KARNATAKA
1642,Doddamaranahalli,Chunchanakuppe B.O,12.9303719,77.382552,12.9103719,12.9503719,77.36255200000002,77.402552,562130,Bangalore South,BANGALORE,KARNATAKA
1643,Kurubarapalya,Chunchanakuppe B.O,12.911242199999998,77.3628253,12.8912422,12.9312422,77.3428253,77.38282530000002,562130,Bangalore South,BANGALORE,KARNATAKA
1644,Mantanakurchi,Sondekoppa B.O,13.0440426,77.38454279999998,13.0240426,13.0640426,77.3645428,77.4045428,562130,Nelamangala,BANGALORE RURAL,KARNATAKA
1645,Ravuthanahalli,Kithanahalli B.O,,,,,,,562130,Bangalore North,BANGALORE,KARNATAKA
1646,Seegehalli,Kadabagere B.O,13.387351999999998,77.9543375,13.367352,13.407352,77.9343375,77.9743375,562130,Bangalore South,BANGALORE,KARNATAKA
1647,Banasavadi,Soladevanahalli B.O,13.01554595,77.6507153528405,13.0054661,13.0256938,77.6380241,77.66229270000002,562130,Nelamangala,BANGALORE RURAL,KARNATAKA
1648,Ganakal,Tavarekere S.O (Bangalore),,,,,,,562130,Bangalore South,BANGALORE,KARNATAKA
1649,Kethohalli Ramapura,Chunchanakuppe B.O,,,,,,,562130,Bangalore South,BANGALORE,KARNATAKA
1650,Kittana Halli,Kithanahalli B.O,,,,,,,562130,Bangalore North,BANGALORE,KARNATAKA
1651,Mallasandra,Sondekoppa B.O,13.109199300000002,77.9541312,13.0891993,13.129199300000002,77.93413120000002,77.9741312,562130,Bangalore South,BANGALORE,KARNATAKA
1652,Sondekoppa,Sondekoppa B.O,13.020441900000002,77.3825478,13.0004419,13.0404419,77.3625478,77.4025478,562130,Bangalore North,BANGALORE,KARNATAKA
1653,Bychaguppe,Tavarekere S.O (Bangalore),,,,,,,562130,Bangalore South,BANGALORE,KARNATAKA
1654,Donnenahalli,Chikkanahalli B.O,12.8841332,77.37500209999997,12.8641332,12.9041332,77.3550021,77.3950021,562130,Bangalore South,BANGALORE,KARNATAKA
1655,Ganapathihalli,Chunchanakuppe B.O,12.9179434,77.395783,12.8979434,12.9379434,77.375783,77.41578299999998,562130,Bangalore South,BANGALORE,KARNATAKA
1656,Gangenahalli,Tavarekere S.O (Bangalore),12.9834173,77.3918735,12.9634173,13.0034173,77.37187349999998,77.4118735,562130,Bangalore South,BANGALORE,KARNATAKA
1657,Gollahalli,Chikkanahalli B.O,13.2591462,77.5057245,13.2391462,13.2791462,77.4857245,77.5257245,562130,Bangalore South,BANGALORE,KARNATAKA
